GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000158006	1	26286258	26324648	127	15	48880	-0.41121	0.65954	PAFAH2
ENSG00000158008	1	26346375	26362955	44	17	45752	-0.22664	0.58965	EXTL1
ENSG00000158014	1	26363743	26372624	31	8	50741	-0.3374	0.63209	SLC30A2
ENSG00000158022	1	26377795	26394927	68	15	49696	-0.43052	0.66659	TRIM63
ENSG00000175087	1	26437664	26452034	41	5	50611	0.046951	0.48128	PDIK1L
ENSG00000197245	1	26485511	26489119	15	8	47007	-0.86006	0.80512	FAM110D
ENSG00000142684	1	26496362	26498551	10	3	56384	-0.54555	0.70731	ZNF593
ENSG00000142675	1	26503894	26516377	42	15	50472	-1.1824	0.88147	CNKSR1
ENSG00000188782	1	26517052	26529459	81	16	53598	-0.82784	0.79612	CATSPER4
ENSG00000130695	1	26560691	26605299	183	22	52235	0.93936	0.17377	CEP85
ENSG00000142669	1	26605667	26608007	6	3	54007	2.0837	0.018595	SH3BGRL3
ENSG00000158062	1	26607819	26644854	169	20	51856	1.2776	0.1007	UBXN11
ENSG00000169442	1	26644448	26647014	15	4	50811	1.5534	0.060162	CD52
ENSG00000176092	1	26648350	26680621	139	26	50777	-0.098742	0.53933	AIM1L
ENSG00000176083	1	26688125	26701013	67	15	50730	0.47753	0.31649	ZNF683
ENSG00000131914	1	26737269	26756213	62	24	48467	-0.73347	0.76836	LIN28A
ENSG00000117682	1	26758773	26797785	97	32	47794	-0.0017736	0.50071	DHDDS
ENSG00000198830	1	26798941	26802463	8	5	50431	-0.75536	0.77498	HMGN2
ENSG00000117676	1	26856252	26901521	139	25	49076	-0.23941	0.59461	RPS6KA1
ENSG00000117713	1	27022524	27108595	163	16	45926	-0.69984	0.75799	ARID1A
ENSG00000060642	1	27113963	27124889	22	8	44962	-1.0435	0.85164	PIGV
ENSG00000204160	1	27153201	27184093	70	16	45011	-1.1529	0.87553	ZDHHC18
ENSG00000175793	1	27189633	27190947	1	1	56384	0.93265	0.1755	SFN
ENSG00000142751	1	27202624	27216788	25	7	48704	-1.3042	0.90392	GPN2
ENSG00000198746	1	27216979	27226957	19	9	48099	-0.051689	0.52061	GPATCH3
ENSG00000090273	1	27226729	27273353	96	19	45845	-1.1361	0.87204	NUDC
ENSG00000131910	1	27237980	27240457	7	4	42436	0.14053	0.44412	NR0B2
ENSG00000175707	1	27276053	27286897	16	5	52818	-0.52075	0.69873	C1orf172
ENSG00000253368	1	27320198	27327389	13	7	30014	0.10855	0.45678	TRNP1
ENSG00000158246	1	27331511	27339327	13	5	31417	-0.026992	0.51077	FAM46B
ENSG00000090020	1	27425306	27493472	135	25	45288	0.34148	0.36637	SLC9A1
ENSG00000142784	1	27561007	27635110	159	25	49737	-0.50173	0.69207	WDTC1
ENSG00000186501	1	27648651	27662891	50	17	47481	-0.29347	0.61542	TMEM222
ENSG00000142765	1	27668513	27680421	38	13	50025	-0.81714	0.79308	SYTL1
ENSG00000142733	1	27681675	27693383	36	13	49092	-1.3209	0.90674	MAP3K6
ENSG00000142748	1	27695603	27701315	19	13	43871	-0.43003	0.66641	FCN3
ENSG00000174950	1	27705666	27709870	6	3	39405	0.2079	0.41765	CD164L2
ENSG00000181773	1	27719148	27722318	7	5	40612	-1.6758	0.95311	GPR3
ENSG00000158195	1	27730730	27816669	221	25	44951	-0.016451	0.50656	WASF2
ENSG00000126705	1	27860546	27930942	135	34	43566	-0.99874	0.84104	AHDC1
ENSG00000000938	1	27938575	27961788	58	14	44400	-1.228	0.89027	FGR
ENSG00000126709	1	27992572	27998729	22	7	46040	-0.70135	0.75846	IFI6
ENSG00000009780	1	28052490	28089633	94	8	49087	-0.85865	0.80473	FAM76A
ENSG00000117758	1	28099694	28150963	137	19	44510	-0.13892	0.55524	STX12
ENSG00000117751	1	28157289	28178187	60	20	45643	-0.56798	0.71498	PPP1R8
ENSG00000130775	1	28199055	28213196	65	15	51069	-0.81656	0.79291	THEMIS2
ENSG00000117748	1	28218035	28241257	98	15	49021	-0.11164	0.54445	RPA2
ENSG00000130768	1	28261504	28285668	112	23	49342	-0.854	0.80345	SMPDL3B
ENSG00000158156	1	28285973	28294607	37	17	46004	0.51454	0.30344	XKR8
ENSG00000158161	1	28296855	28415207	469	41	47920	0.066966	0.4733	EYA3
ENSG00000169403	1	28473677	28520447	121	44	46944	-0.22622	0.58949	PTAFR
ENSG00000126698	1	28525967	28559536	132	22	49834	0.64027	0.261	DNAJC8
ENSG00000215902	1	28527013	28527152	1	1	42121	-0.13426	0.5534	AL353354.1
ENSG00000269804	1	28527070	28527419	1	1	42121	-0.13426	0.5534	AL353354.2
ENSG00000130770	1	28562620	28573417	53	7	51903	0.53722	0.29556	ATPIF1
ENSG00000130766	1	28586038	28609002	87	25	47841	1.0967	0.13638	SESN2
ENSG00000130772	1	28655513	28662476	13	8	41949	1.1692	0.12117	MED18
ENSG00000204138	1	28696114	28826881	527	17	50906	3.0643	0.001091	PHACTR4
ENSG00000180198	1	28832455	28865812	141	27	48082	2.837	0.0022767	RCC1
ENSG00000180098	1	28879597	28905051	71	19	44502	3.789	7.5641e-05	TRNAU1AP
ENSG00000120656	1	28915835	28969597	128	33	47029	3.4872	0.00024407	TAF12
ENSG00000188060	1	28918712	28921955	12	7	48661	3.1259	0.0008862	RAB42
ENSG00000162419	1	28995244	29045865	131	24	47388	2.9239	0.0017282	GMEB1
ENSG00000198492	1	29063133	29096287	97	23	48953	1.9694	0.024452	YTHDF2
ENSG00000116329	1	29138654	29190208	244	38	51349	-0.11315	0.54504	OPRD1
ENSG00000159023	1	29213603	29446553	696	52	49020	-0.34688	0.63566	EPB41
ENSG00000253304	1	29445940	29450447	21	10	46680	-0.21139	0.58371	TMEM200B
ENSG00000116350	1	29474255	29508499	111	33	48937	-0.73517	0.76888	SRSF4
ENSG00000116353	1	29519385	29557454	137	30	50212	-1.0082	0.84331	MECR
ENSG00000060656	1	29563028	29653325	333	56	50255	-1.381	0.91636	PTPRU
ENSG00000162510	1	31184124	31196434	39	5	52508	0.41329	0.3397	MATN1
ENSG00000162511	1	31205316	31230667	88	32	42885	1.1561	0.12381	LAPTM5
ENSG00000162512	1	31342314	31381608	166	57	47046	0.87713	0.19021	SDC3
ENSG00000134644	1	31404353	31538838	452	38	48309	0.076943	0.46933	PUM1
ENSG00000084628	1	31652592	31712401	291	19	50680	0.26822	0.39427	NKAIN1
ENSG00000060688	1	31732417	31769662	125	13	52117	-0.78542	0.7839	SNRNP40
ENSG00000121766	1	31769842	31837783	189	16	50524	-0.6654	0.7471	ZCCHC17
ENSG00000121769	1	31838472	31849697	31	14	48246	-0.69476	0.7564	FABP3
ENSG00000168528	1	31882412	31907525	89	13	48100	-0.57831	0.71847	SERINC2
ENSG00000268950	1	31902192	31902614	2	1	56384	0.14127	0.44383	AC114494.1
ENSG00000142910	1	32042116	32053288	28	15	36746	-0.7717	0.77985	TINAGL1
ENSG00000121764	1	32083287	32098119	46	9	50279	-0.23097	0.59133	HCRTR1
ENSG00000162517	1	32095463	32110497	28	6	50536	0.029648	0.48817	PEF1
ENSG00000084636	1	32117848	32169920	173	43	49004	-0.90098	0.8162	COL16A1
ENSG00000121753	1	32192718	32230494	127	24	45603	-0.16702	0.56632	BAI2
ENSG00000134668	1	32256023	32281652	95	24	48117	-0.010798	0.50431	SPOCD1
ENSG00000184007	1	32372022	32410457	150	20	45982	-0.45	0.67365	PTP4A2
ENSG00000212673	1	32379174	32380745	2	1	42121	0.23329	0.40777	AL136115.1
ENSG00000121774	1	32479430	32526451	79	51	40964	-0.016203	0.50646	KHDRBS1
ENSG00000121775	1	32537632	32568467	68	16	48937	-0.31591	0.62397	TMEM39B
ENSG00000025800	1	32573639	32642169	154	31	47354	-1.029	0.84825	KPNA6
ENSG00000084652	1	32645287	32663886	50	17	47489	-0.14745	0.55861	TXLNA
ENSG00000160050	1	32665987	32670988	8	5	35747	1.7041	0.044178	CCDC28B
ENSG00000160051	1	32671236	32674288	11	5	48604	0.47246	0.3183	IQCC
ENSG00000222046	1	32674695	32681797	27	17	44773	-1.011	0.844	DCDC2B
ENSG00000160055	1	32680073	32687972	20	10	49658	-0.90643	0.81765	TMEM234
ENSG00000084623	1	32687529	32697205	23	7	46048	-0.66396	0.74664	EIF3I
ENSG00000183615	1	32712834	32714457	4	2	42543	-1.9953	0.977	FAM167B
ENSG00000182866	1	32716840	32751766	82	39	42807	-0.84345	0.80051	LCK
ENSG00000116478	1	32757687	32799236	71	26	36602	-0.43867	0.66955	HDAC1
ENSG00000175130	1	32799433	32801980	2	1	42121	0.3354	0.36866	MARCKSL1
ENSG00000162526	1	32817122	32829913	11	5	36920	-0.66431	0.74675	TSSK3
ENSG00000225828	1	32826871	32829879	2	1	47540	-0.47055	0.68102	FAM229A
ENSG00000160058	1	32830704	32860332	55	32	40013	0.49963	0.30867	BSDC1
ENSG00000254553	1	32930658	33066393	433	27	29866	-0.72989	0.76727	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	62	22	33360	-0.041743	0.51665	ZBTB8B
ENSG00000160062	1	33005028	33071540	235	17	32513	-0.71588	0.76297	ZBTB8A
ENSG00000176261	1	33065773	33116504	193	18	47905	0.67167	0.2509	ZBTB8OS
ENSG00000162521	1	33116743	33151812	132	13	47301	0.5399	0.29463	RBBP4
ENSG00000162520	1	33145507	33169197	87	11	47499	0.51681	0.30264	SYNC
ENSG00000162522	1	33207486	33240571	84	31	46660	-0.75374	0.7745	KIAA1522
ENSG00000134684	1	33240840	33283754	105	18	46947	0.049709	0.48018	YARS
ENSG00000116497	1	33282368	33324476	116	31	47608	0.37874	0.35244	S100PBP
ENSG00000160097	1	33327869	33338083	15	6	50982	0.55249	0.29031	FNDC5
ENSG00000121905	1	33351595	33364042	29	10	47134	0.44577	0.32788	HPCA
ENSG00000121900	1	33360195	33367039	16	6	49082	0.40085	0.34426	TMEM54
ENSG00000116514	1	33402046	33430286	90	20	48023	-0.42649	0.66513	RNF19B
ENSG00000267885	1	33439268	33439642	1	1	56384	0.99487	0.1599	FKSG48
ENSG00000004455	1	33473585	33546597	198	29	46908	-0.31206	0.6225	AK2
ENSG00000142920	1	33546705	33586131	106	34	43737	0.015604	0.49378	ADC
ENSG00000116525	1	33611003	33647660	124	15	48868	-0.81473	0.79239	TRIM62
ENSG00000160094	1	33722146	33766320	125	28	48473	-0.75464	0.77477	ZNF362
ENSG00000184389	1	33772367	33786699	65	18	51370	-0.13092	0.55208	A3GALT2
ENSG00000134686	1	33789224	33896653	438	38	50843	-0.61046	0.72922	PHC2
ENSG00000121903	1	33938246	33962107	88	18	48000	1.4761	0.069954	ZSCAN20
ENSG00000121904	1	33979609	34631443	2707	252	49923	-0.37334	0.64555	CSMD2
ENSG00000176256	1	34326076	34330392	13	7	47453	-0.58451	0.72056	HMGB4
ENSG00000142698	1	34632484	34684732	289	42	49078	-1.5608	0.94072	C1orf94
ENSG00000163866	1	35178338	35325417	788	95	45479	-0.46319	0.67838	SMIM12
ENSG00000189280	1	35220648	35224113	17	10	40949	1.2213	0.11098	GJB5
ENSG00000189433	1	35225342	35229325	26	16	39959	0.43541	0.33163	GJB4
ENSG00000188910	1	35246790	35251970	19	7	41492	0.72631	0.23382	GJB3
ENSG00000187513	1	35258599	35261348	19	8	31697	0.56606	0.28568	GJA4
ENSG00000116544	1	35331037	35395186	153	53	46895	-0.93538	0.8252	DLGAP3
ENSG00000271741	1	35447134	35497342	137	11	48249	-1.1046	0.86534	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	10	3	50679	-1.1599	0.87695	ZMYM6NB
ENSG00000163867	1	35449523	35497569	129	10	48187	-1.0996	0.86424	ZMYM6
ENSG00000197056	1	35525387	35581460	113	17	45780	-0.70765	0.76042	ZMYM1
ENSG00000116560	1	35641979	35658749	54	9	44760	-0.418	0.66203	SFPQ
ENSG00000146463	1	35734568	35887659	312	21	44270	-0.14483	0.55758	ZMYM4
ENSG00000142687	1	35899091	36023551	232	28	44196	-0.39634	0.65407	KIAA0319L
ENSG00000020129	1	36023074	36032875	17	5	46262	-0.12167	0.54842	NCDN
ENSG00000116819	1	36038971	36060929	53	13	43137	1.0912	0.1376	TFAP2E
ENSG00000126067	1	36067185	36107445	104	12	41493	1.4531	0.073098	PSMB2
ENSG00000142686	1	36179476	36185073	9	4	44946	-1.0237	0.84702	C1orf216
ENSG00000092853	1	36185819	36235568	59	10	47675	-1.2796	0.89966	CLSPN
ENSG00000134698	1	36273773	36323491	66	13	47088	-0.48188	0.68505	AGO4
ENSG00000092847	1	36335409	36395211	92	20	43024	-0.4019	0.65612	AGO1
ENSG00000126070	1	36396319	36538101	200	26	43535	-0.073688	0.52937	AGO3
ENSG00000092850	1	36549676	36553876	8	3	46513	2.0464	0.02036	TEKT2
ENSG00000116863	1	36554476	36559533	7	3	47140	2.2326	0.012787	ADPRHL2
ENSG00000171812	1	36560837	36590821	90	18	47963	0.027644	0.48897	COL8A2
ENSG00000054116	1	36602173	36615098	39	8	40400	-0.85519	0.80378	TRAPPC3
ENSG00000116871	1	36621180	36646450	54	12	35760	-0.057326	0.52286	MAP7D1
ENSG00000054118	1	36690017	36770958	138	17	43692	0.71975	0.23584	THRAP3
ENSG00000214193	1	36771988	36790484	43	19	41978	0.46436	0.32119	SH3D21
ENSG00000142694	1	36787632	36789755	5	2	50678	-0.60128	0.72617	EVA1B
ENSG00000116883	1	36789335	36794822	18	7	48054	0.71823	0.23631	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	96	19	40707	1.011	0.156	STK40
ENSG00000181817	1	36856839	36863493	43	7	50994	-0.54725	0.7079	LSM10
ENSG00000116885	1	36881428	36916086	172	12	52548	0.65997	0.25464	OSCP1
ENSG00000116898	1	36921319	36930038	57	12	49098	0.42226	0.33642	MRPS15
ENSG00000119535	1	36931644	36948879	68	22	48186	-1.4289	0.92348	CSF3R
ENSG00000163873	1	37261128	37499730	733	90	45055	-0.1622	0.56442	GRIK3
ENSG00000163874	1	37940153	37949980	30	16	48297	-0.13252	0.55272	ZC3H12A
ENSG00000163875	1	37958176	37980375	106	25	51323	1.1408	0.12697	MEAF6
ENSG00000163877	1	38000050	38019903	69	21	51149	2.488	0.0064228	SNIP1
ENSG00000163879	1	38022520	38032458	49	18	50367	1.5663	0.058634	DNALI1
ENSG00000134697	1	38032417	38061536	113	29	50323	2.3183	0.010216	GNL2
ENSG00000169218	1	38076951	38100595	101	27	50223	1.9391	0.026245	RSPO1
ENSG00000116922	1	38147242	38157914	56	9	52884	-0.76884	0.779	C1orf109
ENSG00000134690	1	38158090	38175391	71	18	51122	-0.27644	0.60889	CDCA8
ENSG00000183317	1	38179552	38230805	260	31	52261	0.4118	0.34024	EPHA10
ENSG00000185090	1	38259474	38266809	14	8	43217	-0.77325	0.78031	MANEAL
ENSG00000196449	1	38268616	38273857	14	5	47520	-0.90889	0.8183	YRDC
ENSG00000197982	1	38272651	38275126	3	2	33276	-0.30104	0.61831	C1orf122
ENSG00000188786	1	38275239	38325292	137	37	44595	-1.2903	0.90152	MTF1
ENSG00000230610	1	38292232	38293886	5	3	47826	-0.41805	0.66205	AL929472.1
ENSG00000204084	1	38326369	38412729	332	40	45864	-1.5148	0.93508	INPP5B
ENSG00000183431	1	38422647	38456593	145	26	48083	-0.32508	0.62744	SF3A3
ENSG00000183386	1	38462442	38471278	26	16	47161	1.0302	0.15146	FHL3
ENSG00000183520	1	38474930	38490496	52	27	48265	-0.24261	0.59585	UTP11L
ENSG00000185668	1	38509523	38512450	4	2	32913	1.5806	0.056984	POU3F1
ENSG00000116954	1	39303870	39325495	83	24	40298	-0.83553	0.79829	RRAGC
ENSG00000214114	1	39328636	39347289	79	23	45415	-1.1055	0.86552	MYCBP
ENSG00000131233	1	39330175	39347289	75	21	45400	-1.0564	0.85461	GJA9
ENSG00000158315	1	39351479	39407471	271	42	45419	-1.5926	0.94438	RHBDL2
ENSG00000174574	1	39456895	39471731	65	11	49811	0.2229	0.41181	AKIRIN1
ENSG00000168653	1	39491990	39500308	48	9	51246	-0.74542	0.77199	NDUFS5
ENSG00000127603	1	39546988	39952849	1303	53	49502	0.27253	0.39261	MACF1
ENSG00000255103	1	39876151	39882154	21	11	48413	0.86897	0.19243	KIAA0754
ENSG00000183682	1	39957318	39991607	166	43	49443	-0.21822	0.58637	BMP8A
ENSG00000090621	1	40026488	40042462	55	20	50216	0.74645	0.2277	PABPC4
ENSG00000163909	1	40089825	40105617	59	28	49554	-0.1403	0.55579	HEYL
ENSG00000116981	1	40124793	40137710	26	12	51618	0.29447	0.3842	NT5C1A
ENSG00000116983	1	40144320	40157361	89	18	54286	0.18821	0.42536	HPCAL4
ENSG00000084072	1	40157854	40229586	286	52	47302	0.39975	0.34467	PPIE
ENSG00000116985	1	40222854	40254533	155	26	42199	0.80712	0.2098	BMP8B
ENSG00000198754	1	40235195	40237020	2	1	56384	1.545	0.06117	OXCT2
ENSG00000043514	1	40306723	40349183	171	26	51561	-1.2808	0.89986	TRIT1
ENSG00000116990	1	40361098	40367928	21	12	45812	0.19437	0.42294	MYCL
ENSG00000168389	1	40420802	40435638	40	22	45954	-1.1034	0.86508	MFSD2A
ENSG00000131236	1	40505905	40538321	149	16	50637	0.90774	0.18201	CAP1
ENSG00000131238	1	40538379	40563375	110	16	52226	0.56657	0.2855	PPT1
ENSG00000117000	1	40627045	40706593	152	36	48125	-0.21922	0.58676	RLF
ENSG00000188800	1	40711619	40717363	14	9	45370	0.7926	0.21401	TMCO2
ENSG00000084073	1	40723779	40759856	70	24	48291	-0.1631	0.56478	ZMPSTE24
ENSG00000049089	1	40766159	40783488	92	19	46923	0.27131	0.39308	COL9A2
ENSG00000084070	1	40810522	40888998	263	39	46870	0.50835	0.30561	SMAP2
ENSG00000187801	1	40915774	40929390	67	24	51879	-0.16022	0.56365	ZFP69B
ENSG00000187815	1	40942887	40962015	75	20	50649	0.49813	0.3092	ZFP69
ENSG00000164002	1	40974413	40982228	37	11	52450	0.64	0.26109	EXO5
ENSG00000117010	1	40997233	41013841	78	16	52157	0.88425	0.18828	ZNF684
ENSG00000117016	1	41086351	41131329	162	31	51704	-1.2756	0.89894	RIMS3
ENSG00000066136	1	41157320	41237275	294	29	50696	0.02237	0.49108	NFYC
ENSG00000117013	1	41249684	41306124	248	65	51621	0.28642	0.38728	KCNQ4
ENSG00000179862	1	41326729	41328018	12	4	53272	0.41209	0.34014	CITED4
ENSG00000171793	1	41445007	41478235	122	31	51894	0.7097	0.23895	CTPS1
ENSG00000171790	1	41481269	41488909	42	15	50618	-0.16696	0.5663	SLFNL1
ENSG00000010803	1	41492872	41707826	799	42	51325	0.1717	0.43184	SCMH1
ENSG00000204060	1	41827594	41849262	86	23	52465	0.58249	0.28012	FOXO6
ENSG00000127129	1	41944446	41950344	29	12	48542	-0.21646	0.58569	EDN2
ENSG00000127124	1	41972036	42501596	2189	124	50150	0.15285	0.43926	HIVEP3
ENSG00000044012	1	42619092	42621495	10	5	52586	-1.3547	0.91225	GUCA2B
ENSG00000197273	1	42628362	42630389	5	3	50013	0.027292	0.48911	GUCA2A
ENSG00000198815	1	42642210	42801548	475	32	49496	-1.4493	0.92637	FOXJ3
ENSG00000177181	1	42846466	42888249	181	15	53190	-0.74657	0.77234	RIMKLA
ENSG00000066185	1	42896000	42921938	112	15	52953	-0.33517	0.63125	ZMYND12
ENSG00000127125	1	42921788	42939056	48	9	51318	-0.31138	0.62224	PPCS
ENSG00000186409	1	42929001	43120335	772	30	52403	-0.049335	0.51967	CCDC30
ENSG00000171960	1	43124096	43142429	44	14	52159	-0.36998	0.6443	PPIH
ENSG00000065978	1	43148098	43168020	55	21	49155	-0.51479	0.69665	YBX1
ENSG00000164007	1	43198764	43205925	28	12	48299	-0.15302	0.56081	CLDN19
ENSG00000117385	1	43212006	43232755	77	25	49294	-0.42775	0.66558	LEPRE1
ENSG00000164008	1	43232940	43263968	91	29	48252	-0.35813	0.63988	C1orf50
ENSG00000177868	1	43272723	43282954	44	15	49549	-0.84054	0.7997	CCDC23
ENSG00000164010	1	43282795	43310660	84	29	49150	0.70263	0.24114	ERMAP
ENSG00000164011	1	43312280	43318148	14	7	46290	1.3913	0.082065	ZNF691
ENSG00000117394	1	43391052	43424530	165	28	50972	-0.1314	0.55227	SLC2A1
ENSG00000186973	1	43610824	43622067	59	13	50912	0.91917	0.179	FAM183A
ENSG00000117395	1	43629846	43736607	536	39	50416	1.2022	0.11465	EBNA1BP2
ENSG00000243710	1	43637820	43720029	422	42	50644	0.98434	0.16247	WDR65
ENSG00000179178	1	43735665	43739673	16	10	43847	-0.71709	0.76334	TMEM125
ENSG00000253313	1	43747554	43751288	7	4	46916	-1.8746	0.96957	C1orf210
ENSG00000066056	1	43766664	43788779	50	12	49049	0.046814	0.48133	TIE1
ENSG00000117400	1	43803478	43818443	24	10	47438	-1.3866	0.91722	MPL
ENSG00000117399	1	43824626	43828874	9	6	50045	-0.050985	0.52033	CDC20
ENSG00000066322	1	43829068	43833696	9	6	48320	0.57593	0.28233	ELOVL1
ENSG00000159479	1	43849588	43855479	7	4	35205	0.52609	0.29941	MED8
ENSG00000198198	1	43855553	43918321	153	25	48847	0.78439	0.2164	SZT2
ENSG00000178922	1	43916824	43919660	13	7	41643	1.3201	0.093394	HYI
ENSG00000142949	1	43990858	44089343	356	35	50145	2.1547	0.015594	PTPRF
ENSG00000066135	1	44115829	44171186	150	37	48297	1.7559	0.039557	KDM4A
ENSG00000126091	1	44171495	44396831	758	39	50505	1.9631	0.024817	ST3GAL3
ENSG00000117407	1	44398992	44402913	13	5	48820	1.6611	0.04835	ARTN
ENSG00000117408	1	44412611	44433694	42	10	52890	0.81724	0.2069	IPO13
ENSG00000132768	1	44435672	44439041	5	2	50679	1.7294	0.041866	DPH2
ENSG00000117410	1	44440159	44443967	11	6	51575	0.99553	0.15974	ATP6V0B
ENSG00000117411	1	44444615	44456840	35	15	49006	1.4475	0.073875	B4GALT2
ENSG00000159214	1	44457031	44462200	16	8	50006	0.98849	0.16146	CCDC24
ENSG00000196517	1	44457172	44497139	140	37	47435	2.299	0.010752	SLC6A9
ENSG00000171872	1	44584522	44600812	86	27	49165	1.7592	0.039272	KLF17
ENSG00000178028	1	44679127	44686353	19	9	50725	1.2952	0.097628	DMAP1
ENSG00000117419	1	44686742	44820932	381	44	46938	1.4698	0.070803	ERI3
ENSG00000187147	1	44870866	45117396	974	131	49728	-1.1366	0.87214	RNF220
ENSG00000126106	1	45100910	45140227	157	22	47765	0.49668	0.30971	TMEM53
ENSG00000198520	1	45140364	45191263	212	77	44836	-0.45761	0.67638	C1orf228
ENSG00000142945	1	45205490	45233439	104	25	48283	-0.28974	0.61399	KIF2C
ENSG00000142937	1	45240923	45244451	11	7	44965	-0.77377	0.78047	RPS8
ENSG00000142959	1	45249257	45253377	6	3	46875	0.36064	0.35919	BEST4
ENSG00000173846	1	45265897	45271662	23	10	47565	-0.64578	0.74079	PLK3
ENSG00000188396	1	45271585	45272957	5	3	48355	-0.90836	0.81816	TCTEX1D4
ENSG00000222009	1	45274154	45281257	28	11	48294	-2.3733	0.99119	BTBD19
ENSG00000117425	1	45285516	45308735	100	24	47404	-0.99622	0.84043	PTCH2
ENSG00000070785	1	45316450	45452282	582	28	49267	-1.4558	0.92727	EIF2B3
ENSG00000126107	1	45468212	45477001	43	13	48024	-0.8019	0.7887	HECTD3
ENSG00000126088	1	45477819	45481247	12	6	48501	0.24829	0.40196	UROD
ENSG00000162415	1	45482071	45771881	867	46	49218	-0.31717	0.62444	ZSWIM5
ENSG00000186603	1	45792545	45794347	1	1	42121	-2.0315	0.9789	HPDL
ENSG00000132781	1	45794835	45806142	31	16	45582	0.12742	0.4493	MUTYH
ENSG00000132773	1	45805342	45809647	9	6	43927	-0.16542	0.56569	TOE1
ENSG00000070759	1	45809555	45956872	396	29	49303	0.13076	0.44798	TESK2
ENSG00000236624	1	45959538	45965751	22	8	48503	-0.077914	0.53105	CCDC163P
ENSG00000132763	1	45965725	45976739	40	14	44011	-1.3073	0.90445	MMACHC
ENSG00000117450	1	45976708	45988719	56	10	51069	-1.3514	0.91171	PRDX1
ENSG00000117448	1	46016215	46035721	81	16	47870	0.46317	0.32162	AKR1A1
ENSG00000132780	1	46049518	46084566	135	16	45932	0.54964	0.29128	NASP
ENSG00000159588	1	46085716	46089729	16	5	47542	-1.1839	0.88178	CCDC17
ENSG00000159592	1	46092976	46153785	217	23	49136	-0.53219	0.7027	GPBP1L1
ENSG00000159596	1	46152886	46160115	25	7	49413	-0.18768	0.57444	TMEM69
ENSG00000197429	1	46159996	46216322	206	20	49130	-0.33468	0.63107	IPP
ENSG00000086015	1	46252659	46501796	882	32	49087	-0.1326	0.55275	MAST2
ENSG00000117461	1	46505812	46642160	435	39	47764	0.12344	0.45088	PIK3R3
ENSG00000117472	1	46640745	46651630	27	10	46519	0.76586	0.22188	TSPAN1
ENSG00000085998	1	46654354	46685977	76	22	50263	-0.16039	0.56371	POMGNT1
ENSG00000171357	1	46669006	46686933	42	20	49350	-0.46382	0.67861	LURAP1
ENSG00000085999	1	46713360	46744145	74	32	47904	-0.30633	0.62032	RAD54L
ENSG00000132128	1	46726868	46769280	84	35	46150	-0.34703	0.63572	LRRC41
ENSG00000173660	1	46769303	46782448	37	16	50212	1.0323	0.15097	UQCRH
ENSG00000117481	1	46805849	46830824	210	6	54046	-0.15366	0.56106	NSUN4
ENSG00000117480	1	46859937	46879520	57	20	48468	0.38092	0.35163	FAAH
ENSG00000197587	1	46972668	46979898	40	14	48124	-1.1382	0.87248	DMBX1
ENSG00000162456	1	47011316	47017199	35	11	46200	-1.3058	0.90419	KNCN
ENSG00000079277	1	47023090	47082515	198	34	49424	-0.85114	0.80265	MKNK1
ENSG00000142961	1	47073387	47082563	34	8	48814	-0.74156	0.77082	MOB3C
ENSG00000123472	1	47098409	47139539	169	16	46155	-1.0902	0.8622	ATPAF1
ENSG00000159658	1	47124366	47184824	208	22	47154	-1.0626	0.85601	EFCAB14
ENSG00000186118	1	47134527	47139266	15	7	41759	-1.1156	0.8677	TEX38
ENSG00000142973	1	47223510	47285085	251	49	45118	0.21749	0.41391	CYP4B1
ENSG00000187048	1	47394849	47407156	70	14	46320	-0.19885	0.57881	CYP4A11
ENSG00000186377	1	47427036	47516423	377	31	40832	-0.57032	0.71577	CYP4X1
ENSG00000186160	1	47533160	47583991	259	16	48120	0.85424	0.19649	CYP4Z1
